trade_date,stock_code,side,shares,price
2022-05-09,000651.SZ,buy,5.2087141061075535,5901.7
2022-05-09,000858.SZ,buy,11.204681591537495,2743.52
2022-05-09,002142.SZ,buy,395.1699195271236,77.79
2022-05-09,002304.SZ,buy,47.56935415185996,646.22
2022-05-09,002352.SZ,buy,176.47550398998192,174.19
2022-05-09,002415.SZ,buy,41.3631529912201,743.18
2022-05-09,002475.SZ,buy,32.137611382945416,956.52
2022-05-09,002594.SZ,buy,129.44360805126726,237.48
2022-05-09,002714.SZ,buy,32.380331848122346,949.35
2022-05-09,300059.SZ,buy,21.263094285862966,1445.71
2022-05-09,300750.SZ,buy,83.09752666724772,369.93
2022-05-09,300760.SZ,buy,98.71633924218031,311.4
2022-05-09,600000.SH,buy,279.15245223406237,110.12
2022-05-09,600009.SH,buy,211.8411414789811,145.11
2022-05-09,600028.SH,buy,2031.7427653678087,15.13
2022-05-09,600030.SH,buy,273.36832405526854,112.45
2022-05-09,600036.SH,buy,162.43206361962984,189.25
2022-05-09,600048.SH,buy,82.09006873718842,374.47
2022-05-09,600104.SH,buy,191.58783446565877,160.45
2022-05-09,600276.SH,buy,16.34764122718713,1880.41
2022-05-09,600309.SH,buy,9.8316946380359,3126.65
2022-05-09,600406.SH,buy,28.85786923013335,1065.23
2022-05-09,600436.SH,buy,15.740185787880545,1952.98
2022-05-09,600438.SH,buy,70.77140629895696,434.36
2022-05-09,600519.SH,buy,2.3476588180408404,13094.01
2022-05-09,600563.SH,buy,76.90065552612936,399.74
2022-05-09,600809.SH,buy,20.21481708184164,1520.68
2022-05-09,600872.SH,buy,110.33836338842407,278.6
2022-05-09,600887.SH,buy,10.501020728579658,2927.36
2022-05-09,600900.SH,buy,416.25278320941027,73.85
2022-05-09,601012.SH,buy,32.392615348965684,948.99
2022-05-09,601088.SH,buy,519.4367698549332,59.18
2022-05-09,601138.SH,buy,3188.824485478729,9.64
2022-05-09,601166.SH,buy,348.88512132578535,88.11
2022-05-09,601168.SH,buy,2361.0036897092896,13.02
2022-05-09,601288.SH,buy,5724.444700189003,5.37
2022-05-09,601318.SH,buy,270.6486004579587,113.58
2022-05-09,601328.SH,buy,3010.8000039191916,10.21
2022-05-09,601398.SH,buy,3277.214076760655,9.38
2022-05-09,601668.SH,buy,2636.3866243580574,11.66
2022-05-09,601857.SH,buy,3976.74877619857,7.73
2022-05-09,601888.SH,buy,87.88206649708381,349.79
2022-05-09,601899.SH,buy,1562.7995953235863,19.67
2022-05-09,601919.SH,buy,1567.5812361047908,19.61
2022-05-09,601988.SH,buy,4758.555424150921,6.46
2022-05-09,601999.SH,buy,5290.923931155758,5.81
2022-05-09,603259.SH,buy,138.01583998569996,222.73
2022-05-09,603288.SH,buy,58.44046318513897,526.01
2022-05-16,000001.SZ,sell,30.75180919400546,990.0064
2022-05-16,000002.SZ,sell,10.2215768623341,3072.48
2022-05-16,000333.SZ,sell,115.36974306629743,265.7
2022-05-16,000568.SZ,sell,4.777562134189414,6695.21
2022-05-16,000651.SZ,sell,5.2087141061075535,5892.86
2022-05-16,000858.SZ,sell,11.204681591537495,2750.61
2022-05-16,002142.SZ,sell,395.1699195271236,74.35
2022-05-16,002304.SZ,sell,47.56935415185996,674.89
2022-05-16,002352.SZ,sell,176.47550398998192,170.07
2022-05-16,002415.SZ,sell,41.3631529912201,695.87
2022-05-16,002475.SZ,sell,32.137611382945416,1005.89
2022-05-16,002594.SZ,sell,129.44360805126726,272.57
2022-05-16,002714.SZ,sell,32.380331848122346,945.48
2022-05-16,300059.SZ,sell,21.263094285862966,1496.81
2022-05-16,300750.SZ,sell,83.09752666724772,408.59
2022-05-16,300760.SZ,sell,98.71633924218031,303.36
2022-05-16,600000.SH,sell,279.15245223406237,112.24
2022-05-16,600009.SH,sell,211.8411414789811,146.92
2022-05-16,600028.SH,sell,2031.7427653678087,15.24
2022-05-16,600030.SH,sell,273.36832405526854,114.5
2022-05-16,600036.SH,sell,162.43206361962984,191.43
2022-05-16,600048.SH,sell,82.09006873718842,389.89
2022-05-16,600104.SH,sell,191.58783446565877,162.66
2022-05-16,600276.SH,sell,16.34764122718713,1888.76
2022-05-16,600309.SH,sell,9.8316946380359,3245.68
2022-05-16,600406.SH,sell,28.85786923013335,1110.96
2022-05-16,600436.SH,sell,15.740185787880545,1961.89
2022-05-16,600438.SH,sell,70.77140629895696,436.56
2022-05-16,600519.SH,sell,2.3476588180408404,13138.85
2022-05-16,600563.SH,sell,76.90065552612936,454.9
2022-05-16,600809.SH,sell,20.21481708184164,1580.05
2022-05-16,600872.SH,sell,110.33836338842407,274.32
2022-05-16,600887.SH,sell,10.501020728579658,2887.13
2022-05-16,600900.SH,sell,416.25278320941027,76.0
2022-05-16,601012.SH,sell,32.392615348965684,930.78
2022-05-16,601088.SH,sell,519.4367698549332,61.96
2022-05-16,601138.SH,sell,3188.824485478729,9.74
2022-05-16,601166.SH,sell,348.88512132578535,86.85
2022-05-16,601168.SH,sell,2361.0036897092896,13.19
2022-05-16,601288.SH,sell,5724.444700189003,5.31
2022-05-16,601318.SH,sell,270.6486004579587,111.04
2022-05-16,601328.SH,sell,3010.8000039191916,10.42
2022-05-16,601398.SH,sell,3277.214076760655,9.23
2022-05-16,601668.SH,sell,2636.3866243580574,11.8
2022-05-16,601857.SH,sell,3976.74877619857,7.49
2022-05-16,601888.SH,sell,87.88206649708381,381.09
2022-05-16,601899.SH,sell,1562.7995953235863,19.47
2022-05-16,601919.SH,sell,1567.5812361047908,19.25
2022-05-16,601988.SH,sell,4758.555424150921,6.46
2022-05-16,601999.SH,sell,5290.923931155758,5.96
2022-05-16,603259.SH,sell,138.01583998569996,235.05
2022-05-16,603288.SH,sell,58.44046318513897,503.57
2022-05-16,000001.SZ,buy,30.910306553055257,990.0064
2022-05-16,000002.SZ,buy,9.959837432135162,3072.48
2022-05-16,000333.SZ,buy,115.17275616667914,265.7
2022-05-16,000568.SZ,buy,4.570640997591807,6695.21
2022-05-16,000651.SZ,buy,5.192962553579526,5892.86
2022-05-16,000858.SZ,buy,11.12531449877905,2750.61
2022-05-16,002142.SZ,buy,411.5857607731896,74.35
2022-05-16,002304.SZ,buy,45.34279855011431,674.89
2022-05-16,002352.SZ,buy,179.93415248713262,170.07
2022-05-16,002415.SZ,buy,43.97574448314577,695.87
2022-05-16,002475.SZ,buy,30.422214470256833,1005.89
2022-05-16,002594.SZ,buy,112.26988044717557,272.57
2022-05-16,002714.SZ,buy,32.36599538169675,945.48
2022-05-16,300059.SZ,buy,20.444412659914516,1496.81
2022-05-16,300750.SZ,buy,74.89513035925168,408.59
2022-05-16,300760.SZ,buy,100.87487247325502,303.36
2022-05-16,600000.SH,buy,272.64256337746474,112.24
2022-05-16,600009.SH,buy,208.28615105830823,146.92
2022-05-16,600028.SH,buy,2007.9659654518796,15.24
2022-05-16,600030.SH,buy,267.2611468426781,114.5
2022-05-16,600036.SH,buy,159.85687360124663,191.43
2022-05-16,600048.SH,buy,78.48726900789106,389.89
2022-05-16,600104.SH,buy,188.13107902057448,162.66
2022-05-16,600276.SH,buy,16.201847409669117,1888.76
2022-05-16,600309.SH,buy,9.428348239347885,3245.68
2022-05-16,600406.SH,buy,27.545007303131204,1110.96
2022-05-16,600436.SH,buy,15.597919003352198,1961.89
2022-05-16,600438.SH,buy,70.0966678428776,436.56
2022-05-16,600519.SH,buy,2.3290776067529992,13138.85
2022-05-16,600563.SH,buy,67.2706118124569,454.9
2022-05-16,600809.SH,buy,19.3673626236427,1580.05
2022-05-16,600872.SH,buy,111.55366474732664,274.32
2022-05-16,600887.SH,buy,10.59924607256571,2887.13
2022-05-16,600900.SH,buy,402.650017282719,76.0
2022-05-16,601012.SH,buy,32.87715820439486,930.78
2022-05-16,601088.SH,buy,493.88962739649196,61.96
2022-05-16,601138.SH,buy,3141.827650255302,9.74
2022-05-16,601166.SH,buy,352.34774108792914,86.85
2022-05-16,601168.SH,buy,2320.045588588828,13.19
2022-05-16,601288.SH,buy,5762.975765251723,5.31
2022-05-16,601318.SH,buy,275.5889887741953,111.04
2022-05-16,601328.SH,buy,2936.79475177415,10.42
2022-05-16,601398.SH,buy,3315.4280946356057,9.23
2022-05-16,601633.SH,buy,278.2704493360611,109.97
2022-05-16,601668.SH,buy,2593.339094363275,11.8
2022-05-16,601857.SH,buy,4085.63435427058,7.49
2022-05-16,601888.SH,buy,80.29967019204557,381.09
2022-05-16,601899.SH,buy,1571.7206632504697,19.47
2022-05-16,601919.SH,buy,1589.6831851161892,19.25
2022-05-16,601988.SH,buy,4737.059026855518,6.46
2022-05-16,601999.SH,buy,5134.463307631987,5.96
2022-05-16,603259.SH,buy,130.19102877467196,235.05
2022-05-16,603288.SH,buy,60.768912591073025,503.57
2022-05-23,000001.SZ,sell,30.910306553055257,1018.8615
2022-05-23,000002.SZ,sell,9.959837432135162,2986.23
2022-05-23,000333.SZ,sell,115.17275616667914,256.76
2022-05-23,000568.SZ,sell,4.570640997591807,6828.82
2022-05-23,000651.SZ,sell,5.192962553579526,5726.61
2022-05-23,000858.SZ,sell,11.12531449877905,2825.94
2022-05-23,002142.SZ,sell,411.5857607731896,73.93
2022-05-23,002304.SZ,sell,45.34279855011431,676.61
2022-05-23,002352.SZ,sell,179.93415248713262,175.27
2022-05-23,002415.SZ,sell,43.97574448314577,714.2
2022-05-23,002475.SZ,sell,30.422214470256833,1026.17
2022-05-23,002594.SZ,sell,112.26988044717557,301.22
2022-05-23,002714.SZ,sell,32.36599538169675,918.75
2022-05-23,300059.SZ,sell,20.444412659914516,1531.78
2022-05-23,300750.SZ,sell,74.89513035925168,418.32
2022-05-23,300760.SZ,sell,100.87487247325502,308.6
2022-05-23,600000.SH,sell,272.64256337746474,111.96
2022-05-23,600009.SH,sell,208.28615105830823,145.45
2022-05-23,600028.SH,sell,2007.9659654518796,15.17
2022-05-23,600030.SH,sell,267.2611468426781,118.28
2022-05-23,600036.SH,sell,159.85687360124663,204.92
2022-05-23,600048.SH,sell,78.48726900789106,370.32
2022-05-23,600104.SH,sell,188.13107902057448,172.31
2022-05-23,600276.SH,sell,16.201847409669117,1931.76
2022-05-23,600309.SH,sell,9.428348239347885,3299.25
2022-05-23,600406.SH,sell,27.545007303131204,1130.32
2022-05-23,600436.SH,sell,15.597919003352198,1985.88
2022-05-23,600438.SH,sell,70.0966678428776,502.84
2022-05-23,600519.SH,sell,2.3290776067529992,13310.75
2022-05-23,600563.SH,sell,67.2706118124569,479.83
2022-05-23,600809.SH,sell,19.3673626236427,1580.36
2022-05-23,600872.SH,sell,111.55366474732664,282.42
2022-05-23,600887.SH,sell,10.59924607256571,2876.3
2022-05-23,600900.SH,sell,402.650017282719,75.7
2022-05-23,601012.SH,sell,32.87715820439486,1038.91
2022-05-23,601088.SH,sell,493.88962739649196,64.92
2022-05-23,601138.SH,sell,3141.827650255302,9.87
2022-05-23,601166.SH,sell,352.34774108792914,88.38
2022-05-23,601168.SH,sell,2320.045588588828,14.24
2022-05-23,601288.SH,sell,5762.975765251723,5.26
2022-05-23,601318.SH,sell,275.5889887741953,112.4
2022-05-23,601328.SH,sell,2936.79475177415,10.36
2022-05-23,601398.SH,sell,3315.4280946356057,9.11
2022-05-23,601633.SH,sell,278.2704493360611,129.23
2022-05-23,601668.SH,sell,2593.339094363275,11.29
2022-05-23,601857.SH,sell,4085.63435427058,7.56
2022-05-23,601888.SH,sell,80.29967019204557,364.59
2022-05-23,601899.SH,sell,1571.7206632504697,20.09
2022-05-23,601919.SH,sell,1589.6831851161892,20.53
2022-05-23,601988.SH,sell,4737.059026855518,6.48
2022-05-23,601999.SH,sell,5134.463307631987,6.24
2022-05-23,603259.SH,sell,130.19102877467196,231.96
2022-05-23,603288.SH,sell,60.768912591073025,505.7
2022-05-23,000001.SZ,buy,31.25018967352546,1018.8615
2022-05-23,000333.SZ,buy,124.00535568644905,256.76
2022-05-23,000568.SZ,buy,4.662535419889917,6828.82
2022-05-23,000651.SZ,buy,5.559941243781689,5726.61
2022-05-23,000858.SZ,buy,11.266911231679602,2825.94
2022-05-23,002142.SZ,buy,430.6724621405742,73.93
2022-05-23,002304.SZ,buy,47.057559193704876,676.61
2022-05-23,002352.SZ,buy,181.6603818454536,175.27
2022-05-23,002415.SZ,buy,44.58081087377857,714.2
2022-05-23,002475.SZ,buy,31.02762225172501,1026.17
2022-05-23,002594.SZ,buy,105.70219482787549,301.22
2022-05-23,002714.SZ,buy,34.655363402506296,918.75
2022-05-23,300059.SZ,buy,20.786023532134287,1531.78
2022-05-23,300750.SZ,buy,76.11305968170936,418.32
2022-05-23,300760.SZ,buy,103.17438472473316,308.6
2022-05-23,600000.SH,buy,284.38384356960216,111.96
2022-05-23,600009.SH,buy,218.9041947476979,145.45
2022-05-23,600028.SH,buy,2098.8539964438137,15.17
2022-05-23,600030.SH,buy,269.18849447119254,118.28
2022-05-23,600036.SH,buy,155.37583020716698,204.92
2022-05-23,600048.SH,buy,85.97865393727764,370.32
2022-05-23,600104.SH,buy,184.7810058966552,172.31
2022-05-23,600276.SH,buy,16.48217952854012,1931.76
2022-05-23,600309.SH,buy,9.65056152945447,3299.25
2022-05-23,600406.SH,buy,28.168673584518242,1130.32
2022-05-23,600436.SH,buy,16.03300054688735,1985.88
2022-05-23,600438.SH,buy,63.31957506573196,502.84
2022-05-23,600519.SH,buy,2.392022622771268,13310.75
2022-05-23,600563.SH,buy,66.35603260749153,479.83
2022-05-23,600809.SH,buy,20.147064672639562,1580.36
2022-05-23,600872.SH,buy,112.73852817099588,282.42
2022-05-23,600887.SH,buy,11.069643335553543,2876.3
2022-05-23,600900.SH,buy,420.6025776228885,75.7
2022-05-23,601012.SH,buy,30.647135099337433,1038.91
2022-05-23,601088.SH,buy,490.4438559157834,64.92
2022-05-23,601138.SH,buy,3225.898189063086,9.87
2022-05-23,601166.SH,buy,360.2581480657689,88.38
2022-05-23,601168.SH,buy,2235.928028514934,14.24
2022-05-23,601288.SH,buy,6053.158769211532,5.26
2022-05-23,601318.SH,buy,283.27059720687413,112.4
2022-05-23,601328.SH,buy,3073.321923364156,10.36
2022-05-23,601398.SH,buy,3495.018125801609,9.11
2022-05-23,601633.SH,buy,246.37944073398327,129.23
2022-05-23,601668.SH,buy,2820.1607729010325,11.29
2022-05-23,601857.SH,buy,4211.589302387918,7.56
2022-05-23,601888.SH,buy,87.32991888437056,364.59
2022-05-23,601899.SH,buy,1584.8489360902267,20.09
2022-05-23,601919.SH,buy,1550.8823734073383,20.53
2022-05-23,601988.SH,buy,4913.520852785903,6.48
2022-05-23,601999.SH,buy,5102.5024240469,6.24
2022-05-23,603259.SH,buy,137.2633864720325,231.96
2022-05-23,603288.SH,buy,62.96146949980751,505.7
2022-05-30,000001.SZ,sell,31.25018967352546,967.3345
2022-05-30,000333.SZ,sell,124.00535568644905,252.46
2022-05-30,000568.SZ,sell,4.662535419889917,6829.48
2022-05-30,000651.SZ,sell,5.559941243781689,5631.11
2022-05-30,000858.SZ,sell,11.266911231679602,2945.59
2022-05-30,002142.SZ,sell,430.6724621405742,71.31
2022-05-30,002304.SZ,sell,47.057559193704876,684.88
2022-05-30,002352.SZ,sell,181.6603818454536,180.16
2022-05-30,002415.SZ,sell,44.58081087377857,722.98
2022-05-30,002475.SZ,sell,31.02762225172501,1048.15
2022-05-30,002594.SZ,sell,105.70219482787549,304.2
2022-05-30,002714.SZ,sell,34.655363402506296,906.03
2022-05-30,300059.SZ,sell,20.786023532134287,1482.02
2022-05-30,300750.SZ,sell,76.11305968170936,403.36
2022-05-30,300760.SZ,sell,103.17438472473316,302.69
2022-05-30,600000.SH,sell,284.38384356960216,110.97
2022-05-30,600009.SH,sell,218.9041947476979,153.59
2022-05-30,600028.SH,sell,2098.8539964438137,15.49
2022-05-30,600030.SH,sell,269.18849447119254,117.08
2022-05-30,600036.SH,sell,155.37583020716698,202.74
2022-05-30,600048.SH,sell,85.97865393727764,365.03
2022-05-30,600104.SH,sell,184.7810058966552,173.92
2022-05-30,600276.SH,sell,16.48217952854012,1906.73
2022-05-30,600309.SH,sell,9.65056152945447,3386.14
2022-05-30,600406.SH,sell,28.168673584518242,1135.66
2022-05-30,600436.SH,sell,16.03300054688735,1960.25
2022-05-30,600438.SH,sell,63.31957506573196,491.19
2022-05-30,600519.SH,sell,2.392022622771268,13291.39
2022-05-30,600563.SH,sell,66.35603260749153,478.01
2022-05-30,600809.SH,sell,20.147064672639562,1619.09
2022-05-30,600872.SH,sell,112.73852817099588,284.66
2022-05-30,600887.SH,sell,11.069643335553543,2914.21
2022-05-30,600900.SH,sell,420.6025776228885,78.47
2022-05-30,601012.SH,sell,30.647135099337433,1044.53
2022-05-30,601088.SH,sell,490.4438559157834,67.88
2022-05-30,601138.SH,sell,3225.898189063086,9.6
2022-05-30,601166.SH,sell,360.2581480657689,87.7
2022-05-30,601168.SH,sell,2235.928028514934,14.01
2022-05-30,601288.SH,sell,6053.158769211532,5.28
2022-05-30,601318.SH,sell,283.27059720687413,113.06
2022-05-30,601328.SH,sell,3073.321923364156,10.3
2022-05-30,601398.SH,sell,3495.018125801609,9.17
2022-05-30,601633.SH,sell,246.37944073398327,129.26
2022-05-30,601668.SH,sell,2820.1607729010325,10.89
2022-05-30,601857.SH,sell,4211.589302387918,8.01
2022-05-30,601888.SH,sell,87.32991888437056,376.02
2022-05-30,601899.SH,sell,1584.8489360902267,20.29
2022-05-30,601919.SH,sell,1550.8823734073383,20.79
2022-05-30,601988.SH,sell,4913.520852785903,6.48
2022-05-30,601999.SH,sell,5102.5024240469,6.41
2022-05-30,603259.SH,sell,137.2633864720325,220.76
2022-05-30,603288.SH,sell,62.96146949980751,508.17
2022-05-30,000001.SZ,buy,31.74411213890121,967.3345
2022-05-30,000333.SZ,buy,121.63184204954422,252.46
2022-05-30,000568.SZ,buy,4.49626836066991,6829.48
2022-05-30,000651.SZ,buy,5.453129994588623,5631.11
2022-05-30,000858.SZ,buy,10.424795998026859,2945.59
2022-05-30,002142.SZ,buy,430.61526916039736,71.31
2022-05-30,002304.SZ,buy,44.83584692767775,684.88
2022-05-30,002352.SZ,buy,170.44391010117639,180.16
2022-05-30,002415.SZ,buy,42.47306266262958,722.98
2022-05-30,002475.SZ,buy,29.29654614685678,1048.15
2022-05-30,002594.SZ,buy,100.94403301718586,304.2
2022-05-30,002714.SZ,buy,33.89200671481953,906.03
2022-05-30,300059.SZ,buy,20.719811368151532,1482.02
2022-05-30,300750.SZ,buy,76.1284580618503,403.36
2022-05-30,300760.SZ,buy,101.4476026423996,302.69
2022-05-30,600000.SH,buy,276.71600291815747,110.97
2022-05-30,600009.SH,buy,199.92951913424008,153.59
2022-05-30,600028.SH,buy,1982.3870138042566,15.49
2022-05-30,600030.SH,buy,262.27515240713984,117.08
2022-05-30,600036.SH,buy,151.4608604312318,202.74
2022-05-30,600048.SH,buy,84.1223319832012,365.03
2022-05-30,600104.SH,buy,176.55919298429126,173.92
2022-05-30,600276.SH,buy,16.10462668748482,1906.73
2022-05-30,600309.SH,buy,9.068489443386255,3386.14
2022-05-30,600406.SH,buy,27.039056446320142,1135.66
2022-05-30,600436.SH,buy,15.664927863194968,1960.25
2022-05-30,600438.SH,buy,62.515879484166895,491.19
2022-05-30,600519.SH,buy,2.3103057576241413,13291.39
2022-05-30,600563.SH,buy,64.23960763127954,478.01
2022-05-30,600809.SH,buy,18.96569977198793,1619.09
2022-05-30,600872.SH,buy,107.87316392829317,284.66
2022-05-30,600887.SH,buy,10.53704943838225,2914.21
2022-05-30,600900.SH,buy,391.3237523107931,78.47
2022-05-30,601012.SH,buy,29.39807841213554,1044.53
2022-05-30,601088.SH,buy,452.3744084241004,67.88
2022-05-30,601138.SH,buy,3198.6640462320765,9.6
2022-05-30,601166.SH,buy,350.1388237608658,87.7
2022-05-30,601168.SH,buy,2191.8040573752987,14.01
2022-05-30,601225.SH,buy,1258.4907722880303,24.4
2022-05-30,601288.SH,buy,5815.752811331048,5.28
2022-05-30,601318.SH,buy,271.60069736270947,113.06
2022-05-30,601328.SH,buy,2981.2791110512558,10.3
2022-05-30,601398.SH,buy,3348.6559262625883,9.17
2022-05-30,601633.SH,buy,237.56130932870136,129.26
2022-05-30,601668.SH,buy,2819.758938827175,10.89
2022-05-30,601816.SH,buy,6292.453861440151,4.88
2022-05-30,601857.SH,buy,3833.604849416721,8.01
2022-05-30,601888.SH,buy,81.66367438920254,376.02
2022-05-30,601899.SH,buy,1513.4142357726928,20.29
2022-05-30,601919.SH,buy,1477.0165870047108,20.79
2022-05-30,601988.SH,buy,4738.761549973447,6.48
2022-05-30,601999.SH,buy,4790.510896073,6.41
2022-05-30,603259.SH,buy,139.09754866745757,220.76
2022-05-30,603288.SH,buy,60.42697294965845,508.17
2022-06-07,000001.SZ,sell,31.74411213890121,972.8307
2022-06-07,000333.SZ,sell,121.63184204954422,258.52
2022-06-07,000568.SZ,sell,4.49626836066991,7197.81
2022-06-07,000651.SZ,sell,5.453129994588623,5645.26
2022-06-07,000858.SZ,sell,10.424795998026859,3086.33
2022-06-07,002142.SZ,sell,430.61526916039736,74.39
2022-06-07,002304.SZ,sell,44.83584692767775,705.27
2022-06-07,002352.SZ,sell,170.44391010117639,184.91
2022-06-07,002415.SZ,sell,42.47306266262958,764.62
2022-06-07,002475.SZ,sell,29.29654614685678,1181.37
2022-06-07,002594.SZ,sell,100.94403301718586,321.32
2022-06-07,002714.SZ,sell,33.89200671481953,930.0
2022-06-07,300059.SZ,sell,20.719811368151532,1604.4
2022-06-07,300750.SZ,sell,76.1284580618503,460.78
2022-06-07,300760.SZ,sell,101.4476026423996,321.96
2022-06-07,600000.SH,sell,276.71600291815747,110.97
2022-06-07,600009.SH,sell,199.92951913424008,149.26
2022-06-07,600028.SH,sell,1982.3870138042566,15.77
2022-06-07,600030.SH,sell,262.27515240713984,120.74
2022-06-07,600036.SH,sell,151.4608604312318,204.19
2022-06-07,600048.SH,sell,84.1223319832012,351.68
2022-06-07,600104.SH,sell,176.55919298429126,173.22
2022-06-07,600276.SH,sell,16.10462668748482,2001.71
2022-06-07,600309.SH,sell,9.068489443386255,3332.97
2022-06-07,600406.SH,sell,27.039056446320142,1141.67
2022-06-07,600436.SH,sell,15.664927863194968,2071.6
2022-06-07,600438.SH,sell,62.515879484166895,561.54
2022-06-07,600519.SH,sell,2.3103057576241413,13586.53
2022-06-07,600563.SH,sell,64.23960763127954,535.38
2022-06-07,600809.SH,sell,18.96569977198793,1773.1
2022-06-07,600872.SH,sell,107.87316392829317,307.59
2022-06-07,600887.SH,sell,10.53704943838225,2887.35
2022-06-07,600900.SH,sell,391.3237523107931,78.24
2022-06-07,601012.SH,sell,29.39807841213554,1165.71
2022-06-07,601088.SH,sell,452.3744084241004,67.36
2022-06-07,601138.SH,sell,3198.6640462320765,9.87
2022-06-07,601166.SH,sell,350.1388237608658,87.61
2022-06-07,601168.SH,sell,2191.8040573752987,14.64
